,SalePrice,MSZoning,HeatingQC,BedroomAbvGr,GarageArea,YrSold,YearBuilt,LotArea,FullBath,YrSold - YearBuilt
1266,122000.0,RM,TA,4,308.0,2007,1910,10120,1,97
1267,378500.0,RL,Ex,3,746.0,2010,2008,13214,2,2
1268,381000.0,RL,Ex,4,1014.0,2008,1935,14100,3,73
1269,144000.0,RL,TA,3,315.0,2007,1958,11344,1,49
1270,260000.0,RL,TA,0,586.0,2010,1979,23595,0,31
1271,185750.0,RL,Gd,3,462.0,2009,1968,9156,2,41
1272,137000.0,RL,TA,3,288.0,2006,1965,13526,1,41
1273,177000.0,RL,Gd,2,312.0,2008,1959,11512,1,49
1274,139000.0,RL,Ex,3,552.0,2007,1910,5362,2,97
1275,137000.0,RL,Gd,4,400.0,2007,1948,11345,2,59
1276,162000.0,RL,TA,3,497.0,2009,1972,12936,1,37
1277,197900.0,RL,Fa,3,480.0,2009,1967,17871,1,42
1278,237000.0,RL,Ex,3,577.0,2008,2002,9473,2,6
1279,68400.0,C (all),TA,2,528.0,2010,1920,7500,1,90
1280,227000.0,RL,Ex,3,544.0,2009,2002,9808,2,7
1281,180000.0,RL,TA,2,484.0,2006,1990,8049,2,16
1282,150500.0,RL,TA,3,484.0,2009,1977,8800,2,32
1283,139000.0,RL,TA,4,0.0,2010,1971,9400,2,39
1284,169000.0,RL,Ex,4,336.0,2010,1919,9638,2,91
1285,132500.0,RM,Ex,4,280.0,2009,1939,6000,1,70
1286,143000.0,RL,TA,3,528.0,2010,1963,9790,1,47
1287,190000.0,RL,Fa,4,390.0,2006,1964,36500,2,42
1288,278000.0,RL,Ex,2,499.0,2009,2000,5664,2,9
1289,281000.0,RL,Ex,3,753.0,2006,2006,11065,2,0
1290,180500.0,RL,TA,3,484.0,2010,1964,14112,1,46
1291,119500.0,RM,TA,3,264.0,2009,1972,1680,2,37
1292,107500.0,RM,TA,4,432.0,2009,1892,6600,2,117
1293,162900.0,RL,TA,4,528.0,2006,1976,10140,2,30
1294,115000.0,RL,TA,2,572.0,2006,1955,8172,1,51
1295,138500.0,RL,Gd,3,288.0,2006,1968,8400,1,38
1296,155000.0,RL,Gd,3,525.0,2008,1963,8700,2,45
1297,140000.0,RM,Gd,2,525.0,2006,2005,3675,2,1
1298,160000.0,RL,Ex,3,1418.0,2008,2008,63887,2,0
1299,154000.0,RL,Ex,3,305.0,2010,1959,7500,1,51
1300,225000.0,RL,Ex,3,490.0,2009,1999,10762,2,10
1301,177500.0,RL,Fa,3,213.0,2009,1942,7500,1,67
1302,290000.0,RL,Ex,4,844.0,2006,1994,10120,2,12
1303,232000.0,RL,Ex,3,834.0,2006,2005,8688,2,1
1304,130000.0,RM,Ex,3,380.0,2006,2004,3363,2,2
1305,325000.0,RL,Ex,2,840.0,2009,2006,13173,2,3
1306,202500.0,RL,Ex,2,474.0,2006,2005,6955,2,1
1307,138000.0,RL,Ex,3,480.0,2009,1994,8072,1,15
1308,147000.0,RM,Ex,2,528.0,2008,1948,12000,1,60
1309,179200.0,RL,Gd,3,496.0,2008,1991,7153,2,17
1310,335000.0,RL,TA,3,567.0,2010,1959,17500,2,51
1311,203000.0,RL,Ex,3,508.0,2007,2005,8814,2,2
1312,302000.0,RL,Ex,4,750.0,2007,1990,9572,2,17
1313,333168.0,RL,Ex,4,779.0,2010,1999,14774,2,11
1314,119000.0,RL,Ex,3,280.0,2007,1954,8190,1,53
1315,206900.0,RL,TA,4,576.0,2008,1969,11075,2,39
1316,295493.0,RL,Ex,3,860.0,2009,2008,10226,2,1
1317,208900.0,FV,Ex,2,466.0,2007,2006,4230,2,1
1318,275000.0,RL,Ex,3,748.0,2006,2001,14781,2,5
1319,111000.0,RL,Ex,3,248.0,2007,1954,10215,1,53
1320,156500.0,RL,Gd,3,442.0,2009,1957,8400,1,52
1321,72500.0,RL,TA,2,287.0,2008,1949,6627,1,59
1322,190000.0,RL,Ex,3,564.0,2010,1992,10186,2,18
1323,82500.0,RL,Gd,2,0.0,2009,1940,5330,1,69
1324,147000.0,RL,Ex,2,895.0,2007,2006,9986,2,1
1325,55000.0,RM,Fa,2,0.0,2008,1922,3636,1,86
1326,79000.0,RH,Ex,3,0.0,2007,1931,4270,1,76
1327,130500.0,RL,Ex,3,264.0,2008,1982,6600,1,26
1328,256000.0,RM,Ex,5,520.0,2008,1920,10440,2,88
1329,176500.0,RL,Gd,3,462.0,2006,1998,9084,2,8
1330,227000.0,RL,Ex,3,825.0,2007,2006,10000,2,1
1331,132500.0,RL,Gd,3,576.0,2006,1976,10780,1,30
1332,100000.0,RL,Ex,2,288.0,2009,1938,8877,1,71
1333,125500.0,RM,Ex,2,297.0,2006,1938,7200,1,68
1334,125000.0,RM,TA,3,440.0,2009,1970,2368,1,39
1335,167900.0,RL,TA,2,630.0,2009,1977,9650,2,32
1336,135000.0,RL,TA,4,506.0,2008,1973,9246,2,35
1337,52500.0,RM,Fa,2,0.0,2006,1941,4118,1,65
1338,200000.0,RL,Ex,3,492.0,2006,2002,13450,2,4
1339,128500.0,RL,Ex,3,288.0,2006,1972,9560,1,34
1340,123000.0,RL,TA,3,480.0,2007,1971,8294,1,36
1341,155000.0,RL,Ex,3,576.0,2008,2003,13695,1,5
1342,228500.0,RL,Ex,3,647.0,2007,2002,9375,2,5
1343,177000.0,RL,Gd,3,342.0,2009,1928,7558,1,81
1344,155835.0,RL,Ex,3,440.0,2007,2006,11103,2,1
1345,108500.0,RM,Gd,2,308.0,2007,1920,6000,1,87
1346,262500.0,RL,TA,3,508.0,2006,1968,20781,2,38
1347,283463.0,RL,Ex,3,712.0,2007,2006,15306,2,1
1348,215000.0,RL,Ex,3,514.0,2007,1998,16196,2,9
1349,122000.0,RM,Fa,4,0.0,2008,1872,5250,2,136
1350,200000.0,RL,TA,6,968.0,2009,1969,11643,2,40
1351,171000.0,RL,Ex,4,490.0,2008,1962,9247,1,46
1352,134900.0,RM,TA,2,624.0,2009,1937,6000,1,72
1353,410000.0,RL,Ex,4,666.0,2010,1995,14720,2,15
1354,235000.0,RL,Ex,3,839.0,2008,2000,10316,2,8
1355,170000.0,RL,Gd,4,487.0,2006,1968,10192,3,38
1356,110000.0,RL,TA,3,264.0,2008,1966,9477,1,42
1357,149900.0,RL,Ex,3,500.0,2010,1971,12537,1,39
1358,177500.0,FV,Ex,3,440.0,2010,2000,2117,2,10
1359,315000.0,RL,Ex,3,770.0,2006,2004,16737,2,2
1360,189000.0,RL,Ex,4,621.0,2008,1921,9842,3,87
1361,260000.0,RL,Ex,3,430.0,2009,2005,16158,2,4
1362,104900.0,RL,Gd,4,368.0,2009,1920,12513,2,89
1363,156932.0,RL,Ex,3,432.0,2007,2006,8499,2,1
1364,144152.0,FV,Ex,2,480.0,2006,2005,3180,2,1
1365,216000.0,FV,Ex,3,663.0,2010,2000,7500,2,10
1366,193000.0,RL,Ex,3,588.0,2008,1999,9179,2,9
1367,127000.0,RM,Ex,4,336.0,2006,1977,2665,2,29
1368,144000.0,RM,Ex,1,420.0,2009,2003,4435,1,6
1369,232000.0,RL,Ex,3,502.0,2010,2003,10635,2,7
1370,105000.0,RL,Ex,2,338.0,2009,1920,5400,1,89
1371,165500.0,RL,Gd,3,377.0,2008,1955,9600,1,53
1372,274300.0,RL,Ex,3,583.0,2006,1998,9750,2,8
1373,466500.0,RL,Ex,2,804.0,2007,2001,11400,2,6
1374,250000.0,FV,Ex,3,936.0,2008,2005,10625,2,3
1375,239000.0,RL,Ex,3,722.0,2007,2007,10991,2,0
1376,91000.0,RL,TA,2,160.0,2008,1930,6292,1,78
1377,117000.0,RL,Ex,3,660.0,2009,1941,10998,2,68
1378,83000.0,RM,TA,2,264.0,2006,1973,1953,1,33
1379,167500.0,RL,Gd,3,400.0,2008,2006,9735,2,2
1380,58500.0,RL,TA,2,200.0,2010,1914,8212,1,96
1381,237500.0,RL,Ex,4,550.0,2008,1970,12925,2,38
1382,157000.0,RM,Ex,4,576.0,2006,1920,7200,1,86
1383,112000.0,RL,Ex,3,576.0,2007,1918,25339,2,89
1384,105000.0,RL,TA,2,280.0,2009,1939,9060,1,70
1385,125500.0,RM,Gd,3,240.0,2010,1922,5436,1,88
1386,250000.0,RL,TA,5,564.0,2006,1978,16692,3,28
1387,136000.0,RM,TA,5,216.0,2007,1916,8520,2,91
1388,377500.0,RL,Ex,3,758.0,2009,2006,14892,2,3
1389,131000.0,RM,Ex,3,440.0,2007,1941,6000,1,66
1390,235000.0,RL,Ex,3,541.0,2006,2000,9100,2,6
1391,124000.0,RL,TA,4,792.0,2009,1967,8944,2,42
1392,123000.0,RL,TA,3,288.0,2006,1967,7838,1,39
1393,163000.0,RM,Ex,3,672.0,2008,1905,10800,2,103
1394,246578.0,RL,Ex,2,648.0,2006,2006,4045,2,0
1395,281213.0,RL,Ex,4,642.0,2007,2005,12665,2,2
1396,160000.0,RL,TA,3,572.0,2010,1948,57200,1,62
1397,137500.0,RM,Ex,4,180.0,2007,1920,6120,1,87
1398,138000.0,RL,Gd,3,240.0,2009,1950,7200,1,59
1399,137450.0,RL,Ex,3,216.0,2009,1925,6171,2,84
1400,120000.0,RM,TA,3,208.0,2008,1929,6000,1,79
1401,193000.0,RL,Ex,3,398.0,2008,2004,7415,2,4
1402,193879.0,RL,Ex,2,662.0,2006,2006,6762,2,0
1403,282922.0,RL,Ex,3,754.0,2007,2007,15256,2,0
1404,105000.0,RL,TA,3,936.0,2006,1915,10410,1,91
1405,275000.0,RM,Ex,2,482.0,2008,2004,3842,2,4
1406,133000.0,RL,TA,2,396.0,2009,1972,8445,1,37
1407,112000.0,RL,Ex,3,0.0,2009,1985,8780,1,24
1408,125500.0,RM,Gd,3,528.0,2010,1910,7740,1,100
1409,215000.0,RL,Gd,3,542.0,2008,1986,20544,2,22
1410,230000.0,RL,Ex,3,622.0,2009,2001,12420,2,8
1411,140000.0,RL,Ex,3,271.0,2009,1950,9600,1,59
1412,90000.0,RL,Fa,2,420.0,2009,1949,7200,2,60
1413,257000.0,RL,Ex,2,620.0,2009,2005,10994,2,4
1414,207000.0,RL,Gd,4,370.0,2008,1923,13053,1,85
1415,175900.0,RL,Ex,1,660.0,2009,2007,3635,2,2
1416,122500.0,RM,Gd,4,560.0,2010,1885,11340,2,125
1417,340000.0,RL,Ex,3,1069.0,2009,1998,16545,2,11
1418,124000.0,RL,TA,3,336.0,2008,1963,9204,1,45
1419,223000.0,RL,Gd,3,540.0,2006,1969,16381,2,37
1420,179900.0,RL,Gd,3,776.0,2006,1968,11700,2,38
1421,127500.0,RL,TA,2,440.0,2010,1977,4043,2,33
1422,136500.0,RM,Ex,1,420.0,2008,2003,4435,1,5
1423,274970.0,RL,TA,4,432.0,2006,1966,19690,2,40
1424,144000.0,RL,TA,2,484.0,2007,1958,9503,1,49
1425,142000.0,RL,Ex,3,528.0,2008,1959,10721,1,49
1426,271000.0,RL,Ex,3,525.0,2008,1994,10944,2,14
1427,140000.0,RL,TA,3,288.0,2008,1945,10930,1,63
1428,119000.0,RM,TA,2,240.0,2010,1940,7200,1,70
1429,182900.0,RL,Ex,3,467.0,2007,1981,12546,2,26
1430,192140.0,RL,Ex,4,372.0,2006,2005,21930,2,1
1431,143750.0,RL,TA,2,440.0,2009,1976,4928,2,33
1432,64500.0,RL,TA,4,216.0,2007,1927,10800,2,80
1433,186500.0,RL,Ex,3,451.0,2008,2000,10261,2,8
1434,160000.0,RL,Fa,3,484.0,2006,1977,17400,2,29
1435,174000.0,RL,TA,3,462.0,2008,1962,8400,1,46
1436,120500.0,RL,TA,3,528.0,2007,1971,9000,1,36
1437,394617.0,RL,Ex,2,774.0,2008,2008,12444,2,0
1438,149700.0,RM,TA,2,923.0,2010,1957,7407,1,53
1439,197000.0,RL,TA,3,550.0,2007,1979,11584,2,28
1440,191000.0,RL,Fa,3,672.0,2008,1922,11526,2,86
1441,149300.0,RM,Ex,1,420.0,2008,2004,4426,1,4
1442,310000.0,FV,Ex,3,812.0,2009,2008,11003,2,1
1443,121000.0,RL,Fa,2,192.0,2009,1916,8854,1,93
1444,179600.0,RL,Ex,3,626.0,2007,2004,8500,2,3
1445,129000.0,RL,Gd,3,240.0,2007,1966,8400,1,41
1446,157900.0,RL,TA,3,312.0,2010,1962,26142,1,48
1447,240000.0,RL,Ex,3,556.0,2007,1995,10000,2,12
1448,112000.0,RL,Gd,2,384.0,2007,1910,11767,1,97
1449,92000.0,RM,Ex,1,0.0,2006,1970,1533,1,36
1450,136000.0,RL,TA,4,0.0,2009,1974,9000,2,35
1451,287090.0,RL,Ex,3,840.0,2009,2008,9262,2,1
1452,145000.0,RM,Gd,2,525.0,2006,2005,3675,1,1
1453,84500.0,RL,Ex,3,0.0,2006,2006,17217,1,0
1454,185000.0,FV,Ex,2,400.0,2009,2004,7500,2,5
1455,175000.0,RL,Ex,3,460.0,2007,1999,7917,2,8
1456,210000.0,RL,TA,3,500.0,2010,1978,13175,2,32
1457,266500.0,RL,Ex,4,252.0,2010,1941,9042,2,69
1458,142125.0,RL,Gd,2,240.0,2010,1950,9717,1,60
1459,147500.0,RL,Gd,3,276.0,2008,1965,9937,1,43
0,169277.0524984,RH,TA,2,730.0,2010,1961,11622,1,49
1,187758.393988768,RL,TA,3,312.0,2010,1958,14267,1,52
2,183583.683569555,RL,Gd,3,482.0,2010,1997,13830,2,13
3,179317.47751083,RL,Ex,3,470.0,2010,1998,9978,2,12
4,150730.079976501,RL,Ex,2,506.0,2010,1992,5005,2,18
5,177150.989247307,RL,Gd,3,440.0,2010,1993,10000,2,17
6,172070.659229164,RL,Ex,3,420.0,2010,1992,7980,2,18
7,175110.956519547,RL,Gd,3,393.0,2010,1998,8402,2,12
8,162011.698831665,RL,Gd,2,506.0,2010,1990,10176,1,20
9,160726.247831419,RL,TA,2,525.0,2010,1970,8400,1,40
10,157933.279456005,RH,Ex,2,511.0,2010,1999,5858,2,11
11,145291.245020389,RM,TA,2,264.0,2010,1971,1680,1,39
12,159672.017631819,RM,TA,3,320.0,2010,1971,1680,1,39
13,164167.518301885,RL,TA,3,440.0,2010,1975,2280,2,35
14,150891.638244053,RL,Ex,2,308.0,2010,1975,2280,1,35
15,179460.96518734,RL,Ex,3,751.0,2010,2009,12858,2,1
16,185034.62891405,RL,Ex,3,868.0,2010,2009,12883,2,1
17,182352.192644656,RL,Ex,3,730.0,2010,2005,11520,2,5
18,183053.458213802,RL,Ex,3,678.0,2010,2005,14122,2,5
19,187823.339254278,RL,Ex,3,958.0,2010,2003,14300,2,7
20,186544.114327568,RL,Ex,3,756.0,2010,2002,13650,2,8
21,158230.77520516,RL,Ex,2,484.0,2010,2006,7132,2,4
22,190552.829321091,RL,Ex,3,430.0,2010,2005,18494,2,5
23,147183.67487199,RL,Ex,2,437.0,2010,2006,3203,2,4
24,185855.300905493,RL,Ex,3,400.0,2010,2004,13300,2,6
25,174350.470676986,RL,Ex,3,433.0,2010,2004,8577,2,6
26,201740.620690863,RL,Ex,4,962.0,2010,1998,17433,2,12
27,162986.378895754,RL,Ex,2,880.0,2010,2005,8987,2,5
28,162330.199085679,FV,Ex,2,676.0,2010,2009,9215,2,1
29,165845.938616539,FV,Ex,2,528.0,2010,2005,10440,2,5
30,180929.622876974,RL,Ex,3,484.0,2010,2004,11920,2,6
31,163481.501519718,RH,TA,2,429.0,2010,1920,9800,1,90
32,187798.076714233,RL,Ex,3,461.0,2010,1974,15410,2,36
33,198822.198942566,RL,Ex,4,762.0,2010,1993,13143,2,17
34,194868.409899858,RL,Ex,4,713.0,2010,1992,11134,2,18
35,152605.298564403,FV,Ex,2,506.0,2010,2004,4835,2,6
36,147797.702836811,FV,Ex,2,588.0,2010,2004,3515,2,6
37,150521.96899297,FV,Ex,2,480.0,2010,2004,3215,2,6
38,146991.630153739,FV,Ex,2,480.0,2010,2004,2544,2,6
39,150306.307814534,FV,Ex,2,480.0,2010,2005,2544,2,5
40,151164.372534604,FV,Ex,2,440.0,2010,2000,2980,2,10
41,151133.706960953,FV,Ex,2,496.0,2010,2003,2403,2,7
42,156214.042540726,FV,Ex,1,852.0,2010,2010,12853,1,0
43,171992.760735142,FV,Ex,3,592.0,2010,2000,7379,2,10
44,173214.912549738,FV,Ex,3,596.0,2010,2002,8000,2,8
45,192429.187345783,RL,Gd,4,535.0,2010,1967,10456,2,43
46,190878.69508543,RL,Ex,4,660.0,2010,1993,10791,2,17
47,194542.544135519,RL,TA,3,678.0,2010,1978,18837,3,32
48,191849.439072822,RL,TA,4,441.0,2010,1971,9600,1,39
49,176363.773907793,RL,TA,3,490.0,2010,1966,9600,1,44
50,176954.185412429,RL,Gd,3,504.0,2010,1966,9900,1,44
51,176521.216975696,RL,Ex,3,517.0,2010,1967,9680,2,43
52,179436.704810176,RL,TA,3,480.0,2010,1964,10600,2,46
53,220079.756777048,RL,TA,6,0.0,2010,1962,13260,2,48
54,175502.918109444,RL,Gd,3,400.0,2010,1952,9724,2,58
55,188321.073833569,RL,TA,3,470.0,2010,1949,17360,2,61
56,163276.324450004,RL,Gd,2,315.0,2010,1966,11380,1,44
57,185911.366293097,RL,TA,4,576.0,2010,1958,8267,2,52
58,171392.830997252,RL,Ex,3,620.0,2010,2003,8197,2,7
59,174418.207020775,RL,TA,3,308.0,2010,1959,8050,1,51
60,179682.709603774,RL,Fa,3,312.0,2010,1959,10725,1,51
61,179423.751581665,RL,Ex,3,440.0,2010,1959,10032,1,51
62,171756.918091777,RL,TA,3,263.0,2010,1956,8382,1,54
63,166849.638174419,RL,TA,2,318.0,2010,1952,10950,1,58
64,181122.168676666,RL,TA,3,305.0,2010,1955,10895,1,55
65,170934.462746566,RL,TA,2,264.0,2010,1958,13587,1,52
66,159738.292580329,RL,Gd,2,676.0,2010,1920,7898,1,90
67,174445.759557658,RL,TA,3,280.0,2010,1948,8064,1,62
68,174706.363659627,RL,Ex,3,484.0,2010,1960,7635,1,50
69,164507.672539365,RL,TA,2,440.0,2010,1963,9760,1,47
70,163602.512172832,RM,TA,3,240.0,2010,1900,4800,1,110
71,154126.270249525,RM,TA,2,0.0,2010,1920,4485,1,90
72,171104.853481351,RM,Gd,3,551.0,2010,1957,5805,1,53
73,167735.39270528,RM,Gd,3,240.0,2010,1938,6900,1,72
74,183003.613338104,RM,Ex,3,240.0,2010,1948,11851,1,62
75,172580.381161499,RM,TA,3,315.0,2010,1920,8239,1,90
76,165407.889104689,RM,TA,2,780.0,2010,1923,9656,1,87
77,176363.773907793,RM,TA,3,288.0,2010,1900,9600,2,110
78,175182.950898522,RM,Ex,3,624.0,2010,1890,9000,3,120
79,190757.177789246,RM,Fa,4,0.0,2010,1910,9045,2,100
80,167186.995771991,RM,Ex,2,624.0,2010,1922,10560,1,88
81,167839.376779276,RM,Ex,3,363.0,2010,1950,5830,1,60
82,173912.421165137,RL,TA,3,315.0,2010,1922,7793,1,88
83,154034.917445551,RM,TA,2,200.0,2010,1925,5000,1,85
84,156002.955794336,RM,TA,2,240.0,2010,1939,6000,1,71
85,168173.94329857,RM,Ex,3,576.0,2010,1940,6000,1,70
86,168882.437104132,RM,TA,3,240.0,2010,1942,6360,1,68
87,168173.94329857,RM,TA,3,312.0,2010,1948,6000,1,62
88,157580.177551642,RM,Gd,2,624.0,2010,1936,6240,1,74
89,181922.15256011,RM,TA,4,480.0,2010,1930,6240,2,80
90,155134.227842592,RM,TA,2,288.0,2010,1923,6120,1,87
91,188885.573319552,RM,Ex,4,572.0,2010,1915,8094,1,95
92,183963.193012381,RM,Ex,3,0.0,2010,1912,12900,1,98
93,161298.762306335,RM,Ex,3,180.0,2010,1920,3068,1,90
94,188613.66763056,RL,Gd,3,365.0,2010,1959,15263,2,51
95,175080.111822945,RL,Gd,3,180.0,2010,1917,10632,1,93
96,174744.400305232,RL,TA,3,0.0,2010,1915,9900,1,95
97,168175.911336919,RL,Ex,3,231.0,2010,1940,6001,1,70
98,182333.472575006,C (all),TA,4,0.0,2010,1907,6449,1,103
99,158307.206742274,RH,Gd,2,450.0,2010,1910,6048,2,100
100,193053.055502348,RL,TA,4,0.0,2010,1967,10773,2,43
101,175031.089987177,RL,Ex,3,416.0,2010,1966,7800,1,44
102,160713.294602908,RL,Ex,2,280.0,2010,1968,7832,1,42
103,173186.215014436,RL,TA,3,591.0,2010,1978,7424,1,32
104,191736.7598055,RL,Ex,4,480.0,2010,1968,11227,1,42
105,170401.630997116,RL,Gd,1,690.0,2010,1977,20062,1,33
106,164626.577880222,RL,TA,2,440.0,2010,1927,9259,1,83
107,205469.409444832,RL,Ex,4,522.0,2010,1978,17082,2,32
108,209561.784211885,RL,TA,4,480.0,2010,1938,18600,2,72
109,182271.503072356,RL,Ex,3,467.0,2010,1950,11479,1,60
110,178081.549427793,RL,Ex,3,209.0,2010,1947,9350,1,63
111,178425.956138831,RL,TA,3,366.0,2010,1954,9525,1,56
112,162015.318511503,RL,Ex,1,572.0,2010,2009,17485,1,1
113,181722.420373045,RL,Ex,3,504.0,2010,1964,11200,2,46
114,156705.730169433,RL,Ex,1,528.0,2010,1987,11980,1,23
115,182902.420342386,RL,Ex,3,1017.0,2010,1993,12361,2,17
116,157574.595395085,RL,Ex,2,615.0,2010,2010,7360,2,0
117,184380.739100813,RL,TA,3,484.0,2010,1900,14235,2,110
118,169364.469225677,RL,Gd,2,580.0,2010,1996,11105,1,14
119,175846.179822063,RL,Ex,3,513.0,2010,1997,9337,2,13
120,189673.295302136,RL,Ex,3,308.0,2010,1977,15240,1,33
121,174401.317715566,RL,TA,3,484.0,2010,1972,7480,1,38
122,179021.448718583,RL,Ex,3,850.0,2010,2003,10389,2,7
123,189196.845337149,RL,Ex,4,621.0,2010,1997,9375,2,13
124,139647.095720655,RM,Ex,1,420.0,2010,2003,4435,1,7
125,161468.198288911,RL,TA,2,240.0,2010,1945,8777,1,65
126,171557.32317862,RL,Ex,3,319.0,2010,1954,8842,1,56
127,179447.36804185,RL,TA,3,336.0,2010,1968,10044,1,42
128,169611.619017694,RL,Ex,2,480.0,2010,1948,11792,1,62
129,172088.872655744,RL,TA,3,352.0,2010,1975,6305,1,35
130,171190.624128768,RL,Ex,3,0.0,2010,1958,6410,1,52
131,154850.508361878,RL,Fa,2,260.0,2010,1924,4853,2,86
132,158617.655719941,RL,TA,2,399.0,2010,1939,7890,1,71
133,209258.33693701,RH,TA,6,0.0,2010,1967,7200,3,43
134,177939.027626751,RL,Ex,3,0.0,2010,1931,9839,1,79
135,194631.100299584,RL,Ex,4,312.0,2010,1941,10452,1,69
136,213618.871562568,RL,Ex,5,484.0,2010,1950,15600,2,60
137,198342.504228533,RL,Ex,3,473.0,2010,1994,19645,2,16
138,138607.971472497,RM,Gd,1,598.0,2010,1989,3907,1,21
139,150778.958976731,RM,Gd,2,531.0,2010,1989,3907,2,21
140,146966.230339786,RM,TA,1,200.0,2010,1941,8154,1,69
141,162182.59620952,RM,Fa,2,625.0,2010,1921,9140,1,89
142,176825.940961269,C (all),Gd,3,330.0,2010,1896,8712,1,114
143,152799.812402444,RM,Ex,2,525.0,2010,2004,3811,2,6
144,180322.322067129,RL,Ex,3,741.0,2010,1998,11050,2,12
145,177508.027228367,RL,TA,3,473.0,2010,1977,9620,2,33
146,208029.642652019,RL,TA,5,776.0,2010,1976,12760,3,34
147,181987.282510201,RL,Ex,3,660.0,2010,2008,11896,2,2
148,160172.72797397,RL,Ex,2,520.0,2010,2009,9803,2,1
149,176761.317654248,RL,Gd,3,400.0,2010,2006,9802,2,4
150,176515.497545231,RL,TA,2,528.0,2010,1965,15300,1,45
151,176270.453065471,RL,Ex,3,624.0,2010,2004,10114,2,6
152,183050.846258475,RL,Ex,3,686.0,2010,1999,11875,2,11
153,150011.102062216,RM,Ex,2,253.0,2010,1973,2394,1,37
154,159270.537808667,RM,Ex,3,0.0,2010,1970,1476,1,40
155,163419.663729346,RM,Ex,3,0.0,2010,1970,1900,1,40
156,163399.983345859,RM,TA,3,286.0,2010,1972,1890,1,38
157,173364.161505756,RL,Ex,3,352.0,2010,1971,6953,1,39
158,169556.835902417,RL,TA,2,495.0,2010,1984,12887,1,26
159,183690.595995738,RL,Gd,4,616.0,2010,1985,7700,4,25
160,176980.914909382,RL,Gd,3,576.0,2010,1991,10475,1,19
161,204773.36222471,RL,TA,5,275.0,2010,1969,10544,2,41
162,174728.655998442,RL,Ex,3,482.0,2010,1994,9892,2,16
163,181873.458244461,RL,Ex,3,616.0,2010,1993,12961,2,17
164,177322.000823979,RL,TA,2,502.0,2009,1956,13008,1,53
165,193927.939041863,RL,TA,4,528.0,2009,1974,10200,2,35
166,181715.622732304,RL,Ex,3,470.0,2009,1997,10179,2,12
167,199270.841200324,RL,Ex,4,632.0,2009,2003,11792,2,6
168,177109.589956218,RL,Gd,3,390.0,2009,1996,8400,2,13
169,153909.578271486,RL,Ex,1,564.0,2009,2004,7296,2,5
170,162931.203336223,RL,Ex,2,495.0,2009,1998,7380,2,11
171,166386.7567182,RL,Ex,2,528.0,2009,1995,8013,2,14
172,173719.30379824,RL,Gd,3,396.0,2009,1998,8923,2,11
173,179757.925656704,RL,Gd,3,440.0,2009,1998,7500,2,11
174,179007.601964376,RL,Gd,3,409.0,2009,1994,8803,2,15
175,180370.808623106,RL,Ex,3,430.0,2009,1993,7250,2,16
176,185102.616730563,RL,Ex,3,567.0,2009,1977,11900,2,32
177,198825.563452058,RL,TA,4,529.0,2009,1978,13250,2,31
178,184294.576009142,RL,TA,3,484.0,2009,1978,10928,2,31
179,200443.7920562,RL,TA,4,441.0,2009,1980,12388,2,29
180,181294.784484153,RL,Gd,3,479.0,2009,1978,11088,2,31
181,174354.336267919,FV,Ex,3,581.0,2009,2003,7000,2,6
182,172023.677781517,FV,Ex,3,588.0,2009,2000,7500,2,9
183,181666.922855025,FV,Ex,3,565.0,2009,2002,8470,2,7
184,179024.491269586,RL,TA,3,478.0,2009,1975,9373,2,34
185,178324.191575907,RL,Ex,3,528.0,2009,1974,10140,2,35
186,184534.676687694,RL,Fa,3,506.0,2009,1975,11050,2,34
187,159397.250378784,RL,TA,2,477.0,2009,1970,7830,1,39
188,178430.966728182,RL,Ex,3,336.0,2009,1971,8510,1,38
189,177743.799385967,RL,TA,3,576.0,2009,1970,7038,1,39
190,179395.305519087,RL,Gd,3,576.0,2009,1971,9000,1,38
191,151713.38474815,RM,TA,2,264.0,2009,1973,1680,1,36
192,151713.38474815,RM,TA,2,288.0,2009,1972,1680,1,37
193,168434.977996215,RL,TA,3,440.0,2009,1976,2308,2,33
194,153999.100311019,RL,TA,2,440.0,2009,1975,2280,2,34
195,164096.097354123,RL,TA,3,440.0,2009,1977,2349,2,32
196,166335.403036551,RL,TA,3,440.0,2009,1978,2364,2,31
197,163020.725375757,RL,TA,3,440.0,2009,1978,2364,2,31
198,155862.510668829,RL,TA,2,345.0,2009,1976,2104,1,33
199,182760.651095509,RL,Ex,3,656.0,2009,1966,10710,1,43
200,201912.270622883,RL,Ex,4,754.0,2009,2007,14257,3,2
201,185988.233987516,RL,Ex,3,864.0,2009,2009,12350,2,0
202,183778.44888032,RL,Ex,3,896.0,2009,2008,12350,2,1
203,170935.85921771,RL,Ex,2,762.0,2009,2007,13693,2,2
204,184468.908382254,RL,Ex,3,834.0,2009,2008,11578,2,1
205,191569.089663229,RL,Ex,3,932.0,2009,2004,16870,2,5
206,232991.025583822,RL,Ex,5,640.0,2009,2007,23303,2,2
207,180980.721388278,RL,Ex,3,927.0,2009,2008,10367,2,1
208,164279.13048219,RL,Ex,2,700.0,2009,2006,10872,2,3
209,183859.460411109,RL,Ex,3,850.0,2009,2008,13514,2,1
210,185922.465682076,RL,Ex,3,583.0,2009,2003,12878,2,6
211,191742.778119363,RL,Ex,3,886.0,2009,2003,15274,2,6
