Preço da venda,Zona,Qualidade do Aquecimento,Número de Quartos,Área da Garagem,Área do Lote,Número de Banheiros,Idade do Imóvel,Alta Densidade Residencial,Baixa Densidade Residencial,Comercial,Média Densidade Residencial,Vila Flutuante Residencial,Bom,Excelente,Médio,Razoável,Ruim
183967.561548763,Vila Flutuante Residencial,Excelente,3,561.0,10411,3,0,0,0,0,0,1,0,1,0,0,0
193046.301574659,Vila Flutuante Residencial,Excelente,3,880.0,12217,2,0,0,0,0,0,1,0,1,0,0,0
168538.969495849,Vila Flutuante Residencial,Excelente,2,594.0,10440,2,0,0,0,0,0,1,0,1,0,0,0
170157.842016969,Vila Flutuante Residencial,Excelente,2,658.0,11824,2,1,0,0,0,0,1,0,1,0,0,0
196559.709259637,Vila Flutuante Residencial,Excelente,4,744.0,10625,2,3,0,0,0,0,1,0,1,0,0,0
177133.709361852,Baixa Densidade Residencial,Excelente,3,0.0,7500,1,1,0,1,0,0,0,0,1,0,0,0
181553.279576244,Baixa Densidade Residencial,Excelente,3,0.0,7500,1,1,0,1,0,0,0,0,1,0,0,0
185770.606634739,Baixa Densidade Residencial,Excelente,3,576.0,12450,1,4,0,1,0,0,0,0,1,0,0,0
177017.595099274,Baixa Densidade Residencial,Excelente,3,566.0,7441,2,1,0,1,0,0,0,0,1,0,0,0
184123.358536806,Baixa Densidade Residencial,Excelente,3,492.0,11613,2,14,0,1,0,0,0,0,1,0,0,0
165970.357492196,Baixa Densidade Residencial,Excelente,2,283.0,8012,1,27,0,1,0,0,0,0,1,0,0,0
158151.985049452,Baixa Densidade Residencial,Médio,2,308.0,6285,1,30,0,1,0,0,0,0,0,1,0,0
177086.476441481,Baixa Densidade Residencial,Médio,3,686.0,7476,1,39,0,1,0,0,0,0,0,1,0,0
196373.896176551,Baixa Densidade Residencial,Bom,3,564.0,19522,2,17,0,1,0,0,0,1,0,0,0,0
172465.707083115,Baixa Densidade Residencial,Médio,2,431.0,10751,1,33,0,1,0,0,0,0,0,1,0,0
168590.782409896,Baixa Densidade Residencial,Médio,2,542.0,12712,1,34,0,1,0,0,0,0,0,1,0,0
158820.474171061,Vila Flutuante Residencial,Excelente,2,540.0,4379,2,3,0,0,0,0,1,0,1,0,0,0
151611.37057651,Vila Flutuante Residencial,Excelente,2,484.0,3523,2,1,0,0,0,0,1,0,1,0,0,0
152125.028585543,Vila Flutuante Residencial,Excelente,2,476.0,3784,2,1,0,0,0,0,1,0,1,0,0,0
158404.073081048,Vila Flutuante Residencial,Excelente,2,466.0,3606,2,1,0,0,0,0,1,0,1,0,0,0
160692.078640755,Vila Flutuante Residencial,Excelente,2,528.0,5330,2,1,0,0,0,0,1,0,1,0,0,0
170175.22684199,Vila Flutuante Residencial,Bom,3,440.0,2280,2,8,0,0,0,0,1,1,0,0,0,0
169854.436591138,Vila Flutuante Residencial,Excelente,3,440.0,2117,2,7,0,0,0,0,1,0,1,0,0,0
183410.785819008,Vila Flutuante Residencial,Excelente,3,625.0,7321,2,8,0,0,0,0,1,0,1,0,0,0
180347.194026928,Vila Flutuante Residencial,Excelente,3,552.0,8010,2,4,0,0,0,0,1,0,1,0,0,0
178930.528374292,Vila Flutuante Residencial,Excelente,3,1105.0,8413,2,9,0,0,0,0,1,0,1,0,0,0
153346.220086301,Baixa Densidade Residencial,Excelente,1,478.0,9466,1,13,0,1,0,0,0,0,1,0,0,0
182675.204270589,Baixa Densidade Residencial,Excelente,3,546.0,12000,2,27,0,1,0,0,0,0,1,0,0,0
180770.649792036,Baixa Densidade Residencial,Bom,2,676.0,17778,2,26,0,1,0,0,0,1,0,0,0,0
188714.148087543,Baixa Densidade Residencial,Excelente,3,412.0,11700,1,39,0,1,0,0,0,0,1,0,0,0
191393.608594076,Baixa Densidade Residencial,Médio,4,570.0,8000,2,37,0,1,0,0,0,0,0,1,0,0
174016.157494425,Baixa Densidade Residencial,Excelente,3,480.0,8723,1,38,0,1,0,0,0,0,1,0,0,0
183189.685319552,Baixa Densidade Residencial,Razoável,3,528.0,11700,1,39,0,1,0,0,0,0,0,0,1,0
183621.508757866,Baixa Densidade Residencial,Médio,3,515.0,11358,2,35,0,1,0,0,0,0,0,1,0,0
168991.29635758,Baixa Densidade Residencial,Excelente,2,472.0,9547,2,14,0,1,0,0,0,0,1,0,0,0
185306.650665866,Baixa Densidade Residencial,Excelente,3,473.0,10530,2,14,0,1,0,0,0,0,1,0,0,0
189030.680303208,Baixa Densidade Residencial,Bom,3,484.0,10738,2,41,0,1,0,0,0,1,0,0,0,0
179208.665698449,Baixa Densidade Residencial,Médio,3,311.0,10800,1,44,0,1,0,0,0,0,0,1,0,0
174901.452792889,Baixa Densidade Residencial,Médio,3,308.0,8050,1,40,0,1,0,0,0,0,0,1,0,0
168337.406544343,Baixa Densidade Residencial,Médio,2,530.0,10899,2,43,0,1,0,0,0,0,0,1,0,0
158234.96461859,Baixa Densidade Residencial,Bom,2,396.0,7450,1,51,0,1,0,0,0,1,0,0,0,0
179562.453368834,Baixa Densidade Residencial,Médio,2,440.0,14357,1,46,0,1,0,0,0,0,0,1,0,0
174176.391640607,Baixa Densidade Residencial,Excelente,3,784.0,8243,1,46,0,1,0,0,0,0,1,0,0,0
173931.531845427,Baixa Densidade Residencial,Médio,3,312.0,8680,1,47,0,1,0,0,0,0,0,1,0,0
184111.729429665,Baixa Densidade Residencial,Excelente,3,440.0,8800,2,41,0,1,0,0,0,0,1,0,0,0
179374.482001188,Baixa Densidade Residencial,Médio,3,440.0,9200,2,42,0,1,0,0,0,0,0,1,0,0
207348.811884535,Baixa Densidade Residencial,Excelente,5,539.0,8800,2,43,0,1,0,0,0,0,1,0,0,0
186983.419339031,Baixa Densidade Residencial,Médio,3,286.0,11382,1,43,0,1,0,0,0,0,0,1,0,0
206779.094049527,Baixa Densidade Residencial,Bom,3,510.0,22002,1,48,0,1,0,0,0,1,0,0,0,0
177472.074683935,Baixa Densidade Residencial,Médio,2,512.0,12172,1,67,0,1,0,0,0,0,0,1,0,0
156727.948324862,Baixa Densidade Residencial,Razoável,2,0.0,5000,1,61,0,1,0,0,0,0,0,0,1,0
157090.568462479,Baixa Densidade Residencial,Médio,2,0.0,3500,1,62,0,1,0,0,0,0,0,1,0,0
160387.032696693,Baixa Densidade Residencial,Excelente,2,308.0,5175,1,49,0,1,0,0,0,0,1,0,0,0
172410.28005086,Baixa Densidade Residencial,Excelente,2,288.0,9600,1,52,0,1,0,0,0,0,1,0,0,0
191603.365657467,Baixa Densidade Residencial,Médio,4,792.0,8668,2,39,0,1,0,0,0,0,0,1,0,0
182152.207151253,Baixa Densidade Residencial,Excelente,3,432.0,10050,2,41,0,1,0,0,0,0,1,0,0,0
180161.697340702,Baixa Densidade Residencial,Médio,3,525.0,9600,1,46,0,1,0,0,0,0,0,1,0,0
169652.235284283,Baixa Densidade Residencial,Médio,2,315.0,8760,1,50,0,1,0,0,0,0,0,1,0,0
182503.520140218,Baixa Densidade Residencial,Excelente,3,308.0,6860,1,51,0,1,0,0,0,0,1,0,0,0
179714.630677039,Baixa Densidade Residencial,Bom,3,692.0,8250,1,44,0,1,0,0,0,1,0,0,0,0
180282.570719908,Baixa Densidade Residencial,Médio,3,336.0,9100,1,47,0,1,0,0,0,0,0,1,0,0
192600.338060371,Baixa Densidade Residencial,Bom,4,464.0,9736,1,50,0,1,0,0,0,1,0,0,0,0
166115.491248565,Baixa Densidade Residencial,Médio,2,308.0,9770,1,50,0,1,0,0,0,0,0,1,0,0
186379.553524443,Baixa Densidade Residencial,Médio,3,310.0,12198,1,52,0,1,0,0,0,0,0,1,0,0
184361.992258449,Baixa Densidade Residencial,Médio,3,336.0,10050,1,52,0,1,0,0,0,0,0,1,0,0
186220.965458121,Baixa Densidade Residencial,Bom,3,336.0,11556,1,54,0,1,0,0,0,1,0,0,0,0
198176.47090687,Baixa Densidade Residencial,Médio,4,484.0,8078,2,49,0,1,0,0,0,0,0,1,0,0
168437.776500131,Baixa Densidade Residencial,Médio,2,410.0,10950,1,55,0,1,0,0,0,0,0,1,0,0
178003.582312015,Baixa Densidade Residencial,Médio,3,293.0,7942,1,54,0,1,0,0,0,0,0,1,0,0
179180.469244588,Baixa Densidade Residencial,Médio,3,252.0,8540,1,51,0,1,0,0,0,0,0,1,0,0
191930.561104806,Baixa Densidade Residencial,Bom,4,352.0,7150,1,52,0,1,0,0,0,1,0,0,0,0
175590.266214964,Baixa Densidade Residencial,Médio,3,390.0,8400,1,52,0,1,0,0,0,0,0,1,0,0
176713.19307219,Baixa Densidade Residencial,Bom,3,280.0,9532,1,54,0,1,0,0,0,1,0,0,0,0
180159.090947005,Baixa Densidade Residencial,Médio,2,420.0,15783,1,55,0,1,0,0,0,0,0,1,0,0
188090.100808026,Baixa Densidade Residencial,Bom,3,0.0,14190,2,117,0,1,0,0,0,1,0,0,0,0
186184.717727913,Baixa Densidade Residencial,Excelente,3,371.0,12099,1,54,0,1,0,0,0,0,1,0,0,0
223055.588672278,Baixa Densidade Residencial,Bom,4,1200.0,21281,3,72,0,1,0,0,0,1,0,0,0,0
158270.753116401,Baixa Densidade Residencial,Excelente,1,580.0,10284,2,82,0,1,0,0,0,0,1,0,0,0
184733.12846644,Baixa Densidade Residencial,Excelente,3,0.0,10800,1,112,0,1,0,0,0,0,1,0,0,0
199926.378957429,Baixa Densidade Residencial,Médio,4,276.0,10090,2,44,0,1,0,0,0,0,0,1,0,0
175075.785166001,Baixa Densidade Residencial,Bom,3,240.0,8700,1,46,0,1,0,0,0,1,0,0,0,0
180917.925148076,Baixa Densidade Residencial,Bom,3,288.0,8300,1,39,0,1,0,0,0,1,0,0,0,0
182067.760625207,Baixa Densidade Residencial,Razoável,3,357.0,7200,1,57,0,1,0,0,0,0,0,0,1,0
178238.60191545,Baixa Densidade Residencial,Excelente,3,286.0,7500,1,48,0,1,0,0,0,0,1,0,0,0
173454.944606532,Baixa Densidade Residencial,Médio,3,338.0,7315,1,49,0,1,0,0,0,0,0,1,0,0
176821.936262814,Baixa Densidade Residencial,Bom,3,324.0,7903,1,47,0,1,0,0,0,1,0,0,0,0
183642.191304235,Baixa Densidade Residencial,Médio,3,351.0,8000,1,47,0,1,0,0,0,0,0,1,0,0
177254.582741058,Baixa Densidade Residencial,Bom,3,300.0,7000,1,46,0,1,0,0,0,1,0,0,0,0
168715.950111702,Baixa Densidade Residencial,Bom,2,294.0,6600,1,45,0,1,0,0,0,1,0,0,0,0
180096.931198144,Baixa Densidade Residencial,Médio,3,288.0,6760,1,45,0,1,0,0,0,0,0,1,0,0
160620.728178758,Média Densidade Residencial,Médio,2,576.0,6978,1,81,0,0,0,1,0,0,0,1,0,0
175286.544392273,Média Densidade Residencial,Médio,3,576.0,6000,1,80,0,0,0,1,0,0,0,1,0,0
153494.783276297,Média Densidade Residencial,Médio,2,184.0,4480,1,85,0,0,0,1,0,0,0,1,0,0
156407.65915545,Média Densidade Residencial,Bom,2,180.0,3153,1,87,0,0,0,1,0,1,0,0,0,0
162162.525245786,Média Densidade Residencial,Excelente,2,379.0,7200,1,67,0,0,0,1,0,0,1,0,0,0
166809.886827197,Média Densidade Residencial,Excelente,2,576.0,9000,1,107,0,0,0,1,0,0,1,0,0,0
172929.156408918,Média Densidade Residencial,Bom,3,252.0,5925,1,107,0,0,0,1,0,1,0,0,0,0
193514.330894137,Média Densidade Residencial,Excelente,4,342.0,9639,2,107,0,0,0,1,0,0,1,0,0,0
181612.141603756,Média Densidade Residencial,Excelente,3,816.0,10337,2,97,0,0,0,1,0,0,1,0,0,0
191745.386377068,Média Densidade Residencial,Médio,4,374.0,9863,1,80,0,0,0,1,0,0,0,1,0,0
171369.325038261,Média Densidade Residencial,Excelente,3,480.0,4571,1,97,0,0,0,1,0,0,1,0,0,0
184425.470567051,Média Densidade Residencial,Médio,3,468.0,8398,2,97,0,0,0,1,0,0,0,1,0,0
170563.252355189,Média Densidade Residencial,Bom,3,336.0,3600,1,77,0,0,0,1,0,1,0,0,0,0
184522.369240168,Média Densidade Residencial,Médio,3,576.0,13500,2,128,0,0,0,1,0,0,0,1,0,0
164968.947931153,Média Densidade Residencial,Bom,2,331.0,8626,1,51,0,0,0,1,0,1,0,0,0,0
157939.621592364,Média Densidade Residencial,Excelente,1,384.0,11800,2,58,0,0,0,1,0,0,1,0,0,0
151520.381580069,Baixa Densidade Residencial,Médio,1,308.0,6854,1,82,0,1,0,0,0,0,0,1,0,0
176129.508722531,Média Densidade Residencial,Médio,3,308.0,8674,1,57,0,0,0,1,0,0,0,1,0,0
171112.978971478,Média Densidade Residencial,Excelente,3,224.0,6125,2,68,0,0,0,1,0,0,1,0,0,0
169762.081624282,Média Densidade Residencial,Excelente,3,217.0,6000,1,68,0,0,0,1,0,0,1,0,0,0
162246.828936295,Média Densidade Residencial,Excelente,2,240.0,6120,1,68,0,0,0,1,0,0,1,0,0,0
171339.303381589,Média Densidade Residencial,Bom,3,528.0,6240,1,69,0,0,0,1,0,1,0,0,0,0
189034.753653813,Média Densidade Residencial,Excelente,4,280.0,6240,1,68,0,0,0,1,0,0,1,0,0,0
175758.873595981,Média Densidade Residencial,Excelente,3,230.0,6240,1,77,0,0,0,1,0,0,1,0,0,0
163351.721489893,Média Densidade Residencial,Bom,2,379.0,6120,1,81,0,0,0,1,0,1,0,0,0,0
189806.546645026,Média Densidade Residencial,Excelente,4,408.0,7755,2,89,0,0,0,1,0,0,1,0,0,0
175370.990918319,Baixa Densidade Residencial,Excelente,3,576.0,8850,1,87,0,1,0,0,0,0,1,0,0,0
196895.599900301,Baixa Densidade Residencial,Médio,4,576.0,8550,1,81,0,1,0,0,0,0,0,1,0,0
176905.917994834,Média Densidade Residencial,Bom,3,456.0,5700,1,78,0,0,0,1,0,1,0,0,0,0
176866.557227858,Média Densidade Residencial,Médio,3,240.0,5680,2,106,0,0,0,1,0,0,0,1,0,0
163590.677170026,Média Densidade Residencial,Médio,2,216.0,5680,1,106,0,0,0,1,0,0,0,1,0,0
212693.502958393,Média Densidade Residencial,Razoável,5,658.0,13200,3,44,0,0,0,1,0,0,0,0,1,0
192686.931747717,Média Densidade Residencial,Excelente,4,299.0,9780,1,57,0,0,0,1,0,0,1,0,0,0
181578.684951827,Média Densidade Residencial,Bom,3,720.0,10320,1,92,0,0,0,1,0,1,0,0,0,0
166475.457581812,Média Densidade Residencial,Médio,3,436.0,4330,2,49,0,0,0,1,0,0,0,1,0,0
185998.255166219,Média Densidade Residencial,Razoável,3,264.0,10320,2,97,0,0,0,1,0,0,0,0,1,0
185527.714877908,Baixa Densidade Residencial,Médio,3,498.0,12888,1,70,0,1,0,0,0,0,0,1,0,0
159027.118197683,Baixa Densidade Residencial,Médio,2,240.0,4484,1,65,0,1,0,0,0,0,0,1,0,0
181169.654933769,Baixa Densidade Residencial,Médio,3,308.0,11235,1,44,0,1,0,0,0,0,0,1,0,0
176732.915304722,Baixa Densidade Residencial,Bom,2,572.0,11235,1,43,0,1,0,0,0,1,0,0,0,0
191619.294648838,Baixa Densidade Residencial,Médio,3,440.0,14299,1,43,0,1,0,0,0,0,0,1,0,0
189114.303789324,Baixa Densidade Residencial,Médio,3,528.0,14149,2,43,0,1,0,0,0,0,0,1,0,0
180934.635330334,Baixa Densidade Residencial,Médio,3,264.0,11677,1,41,0,1,0,0,0,0,0,1,0,0
164573.372223048,Baixa Densidade Residencial,Bom,2,576.0,8425,1,36,0,1,0,0,0,1,0,0,0,0
173902.011270196,Baixa Densidade Residencial,Médio,3,264.0,8665,1,39,0,1,0,0,0,0,0,1,0,0
165625.127741229,Baixa Densidade Residencial,Médio,2,528.0,8398,1,40,0,1,0,0,0,0,0,1,0,0
179555.219570787,Baixa Densidade Residencial,Excelente,3,315.0,8169,1,41,0,1,0,0,0,0,1,0,0,0
196899.720661579,Baixa Densidade Residencial,Bom,3,323.0,14175,1,51,0,1,0,0,0,1,0,0,0,0
207566.12470446,Baixa Densidade Residencial,Razoável,4,638.0,16779,3,87,0,1,0,0,0,0,0,0,1,0
163899.981149274,Baixa Densidade Residencial,Excelente,2,224.0,6960,1,67,0,1,0,0,0,0,1,0,0,0
189179.428177786,Baixa Densidade Residencial,Médio,3,494.0,11375,1,53,0,1,0,0,0,0,0,1,0,0
193892.880023125,Baixa Densidade Residencial,Médio,3,303.0,13770,1,49,0,1,0,0,0,0,0,1,0,0
178980.874331431,Baixa Densidade Residencial,Médio,3,460.0,9000,1,62,0,1,0,0,0,0,0,1,0,0
179749.876244365,Baixa Densidade Residencial,Excelente,3,552.0,11075,2,23,0,1,0,0,0,0,1,0,0,0
197999.674975598,Baixa Densidade Residencial,Excelente,3,576.0,17541,2,59,0,1,0,0,0,0,1,0,0,0
203717.470295797,Baixa Densidade Residencial,Médio,3,649.0,22692,2,54,0,1,0,0,0,0,0,1,0,0
185249.261156892,Baixa Densidade Residencial,Médio,2,336.0,17808,1,61,0,1,0,0,0,0,0,1,0,0
201691.208274848,Baixa Densidade Residencial,Excelente,4,527.0,12671,3,53,0,1,0,0,0,0,1,0,0,0
181956.548314794,Baixa Densidade Residencial,Excelente,3,332.0,10512,1,53,0,1,0,0,0,0,1,0,0,0
171895.936275806,Baixa Densidade Residencial,Médio,3,399.0,5400,1,49,0,1,0,0,0,0,0,1,0,0
187245.168439419,Baixa Densidade Residencial,Médio,3,308.0,11515,1,49,0,1,0,0,0,0,0,1,0,0
157816.77461318,Baixa Densidade Residencial,Bom,2,264.0,3869,2,23,0,1,0,0,0,1,0,0,0,0
191702.912573325,Baixa Densidade Residencial,Excelente,4,256.0,9280,1,56,0,1,0,0,0,0,1,0,0,0
198599.420028908,Baixa Densidade Residencial,Médio,4,253.0,11100,1,56,0,1,0,0,0,0,0,1,0,0
187193.313676329,Baixa Densidade Residencial,Razoável,4,280.0,7550,2,87,0,1,0,0,0,0,0,0,1,0
220514.993999535,Baixa Densidade Residencial,Excelente,4,515.0,23920,2,23,0,1,0,0,0,0,1,0,0,0
181814.527595192,Baixa Densidade Residencial,Excelente,3,499.0,9317,2,13,0,1,0,0,0,0,1,0,0,0
183750.755371907,Baixa Densidade Residencial,Excelente,3,870.0,9178,2,0,0,1,0,0,0,0,1,0,0,0
183000.431679579,Baixa Densidade Residencial,Excelente,3,894.0,10481,2,1,0,1,0,0,0,0,1,0,0,0
185830.971906573,Baixa Densidade Residencial,Excelente,3,870.0,10235,2,0,0,1,0,0,0,0,1,0,0,0
185497.872344187,Baixa Densidade Residencial,Excelente,3,796.0,11750,2,2,0,1,0,0,0,0,1,0,0,0
179613.437681321,Baixa Densidade Residencial,Excelente,3,674.0,8760,2,1,0,1,0,0,0,0,1,0,0,0
164454.967963631,Baixa Densidade Residencial,Excelente,2,524.0,7242,2,2,0,1,0,0,0,0,1,0,0,0
185127.237217638,Baixa Densidade Residencial,Excelente,3,578.0,9316,2,2,0,1,0,0,0,0,1,0,0,0
178750.613844623,Baixa Densidade Residencial,Excelente,3,619.0,8883,2,19,0,1,0,0,0,0,1,0,0,0
160927.61044889,Baixa Densidade Residencial,Excelente,0,529.0,20064,0,31,0,1,0,0,0,0,1,0,0,0
192562.808057836,Baixa Densidade Residencial,Bom,3,747.0,14217,1,13,0,1,0,0,0,1,0,0,0,0
180990.24148554,Baixa Densidade Residencial,Excelente,3,497.0,10021,2,10,0,1,0,0,0,0,1,0,0,0
180064.941503122,Baixa Densidade Residencial,Excelente,3,384.0,8428,1,13,0,1,0,0,0,0,1,0,0,0
196070.997393789,Baixa Densidade Residencial,Excelente,3,242.0,16561,1,11,0,1,0,0,0,0,1,0,0,0
180352.919019023,Baixa Densidade Residencial,Excelente,3,597.0,10820,2,8,0,1,0,0,0,0,1,0,0,0
183367.953769362,Baixa Densidade Residencial,Excelente,3,534.0,12352,2,9,0,1,0,0,0,0,1,0,0,0
176734.841494027,Baixa Densidade Residencial,Excelente,3,517.0,9543,2,6,0,1,0,0,0,0,1,0,0,0
180848.220765939,Baixa Densidade Residencial,Excelente,3,486.0,8826,2,7,0,1,0,0,0,0,1,0,0,0
187806.059368823,Baixa Densidade Residencial,Médio,3,440.0,11800,1,33,0,1,0,0,0,0,0,1,0,0
180521.52640004,Baixa Densidade Residencial,Médio,3,370.0,8660,2,31,0,1,0,0,0,0,0,1,0,0
181502.754496154,Baixa Densidade Residencial,Médio,3,576.0,9720,2,30,0,1,0,0,0,0,0,1,0,0
174525.87942676,Baixa Densidade Residencial,Médio,3,748.0,8982,1,30,0,1,0,0,0,0,0,1,0,0
188927.984063168,Baixa Densidade Residencial,Médio,3,308.0,16300,1,30,0,1,0,0,0,0,0,1,0,0
184728.870431253,Baixa Densidade Residencial,Médio,3,440.0,9675,1,32,0,1,0,0,0,0,0,1,0,0
179857.975518011,Baixa Densidade Residencial,Bom,3,576.0,7200,1,35,0,1,0,0,0,1,0,0,0,0
180962.868071609,Baixa Densidade Residencial,Bom,3,728.0,7200,1,35,0,1,0,0,0,1,0,0,0,0
179194.066390078,Baixa Densidade Residencial,Excelente,3,583.0,11354,2,7,0,1,0,0,0,0,1,0,0,0
179591.789259484,Baixa Densidade Residencial,Excelente,3,610.0,8749,2,4,0,1,0,0,0,0,1,0,0,0
180638.463702549,Baixa Densidade Residencial,Excelente,3,542.0,8158,2,5,0,1,0,0,0,0,1,0,0,0
185846.215131922,Baixa Densidade Residencial,Excelente,3,484.0,11927,2,13,0,1,0,0,0,0,1,0,0,0
195174.031139141,Baixa Densidade Residencial,Excelente,4,560.0,12728,2,6,0,1,0,0,0,0,1,0,0,0
192474.56829063,Baixa Densidade Residencial,Excelente,3,608.0,15295,2,11,0,1,0,0,0,0,1,0,0,0
164200.595496827,Baixa Densidade Residencial,Excelente,1,482.0,17227,1,8,0,1,0,0,0,0,1,0,0,0
178403.094096818,Baixa Densidade Residencial,Excelente,3,552.0,8145,2,0,0,1,0,0,0,0,1,0,0,0
170774.84018302,Baixa Densidade Residencial,Excelente,2,578.0,8769,2,2,0,1,0,0,0,0,1,0,0,0
179879.945898337,Baixa Densidade Residencial,Excelente,3,437.0,8334,2,1,0,1,0,0,0,0,1,0,0,0
177668.192752792,Baixa Densidade Residencial,Bom,3,484.0,8333,2,1,0,1,0,0,0,1,0,0,0,0
180174.328610725,Baixa Densidade Residencial,Excelente,3,400.0,9045,2,2,0,1,0,0,0,0,1,0,0,0
170643.303572141,Baixa Densidade Residencial,Bom,2,384.0,9825,1,40,0,1,0,0,0,1,0,0,0,0
165448.004289838,Baixa Densidade Residencial,Médio,2,520.0,8308,1,44,0,1,0,0,0,0,0,1,0,0
195531.754886222,Baixa Densidade Residencial,Médio,3,576.0,16287,1,82,0,1,0,0,0,0,0,1,0,0
165314.177682121,Baixa Densidade Residencial,Bom,2,622.0,8240,1,47,0,1,0,0,0,1,0,0,0,0
172532.757660882,Baixa Densidade Residencial,Médio,3,528.0,6285,1,31,0,1,0,0,0,0,0,1,0,0
203310.218069877,Baixa Densidade Residencial,Médio,5,579.0,9555,2,28,0,1,0,0,0,0,0,1,0,0
175090.062515883,Baixa Densidade Residencial,Bom,3,489.0,7023,2,2,0,1,0,0,0,1,0,0,0,0
230841.338626282,Baixa Densidade Residencial,Excelente,2,1154.0,39290,2,-1,0,1,0,0,0,0,1,0,0,0
155225.19006632,Média Densidade Residencial,Excelente,2,525.0,3675,1,2,0,0,0,1,0,0,1,0,0,0
168322.342441945,Baixa Densidade Residencial,Excelente,2,392.0,6400,1,48,0,1,0,0,0,0,1,0,0,0
165956.259265265,Baixa Densidade Residencial,Médio,2,0.0,6882,2,52,0,1,0,0,0,0,0,1,0,0
193956.817564124,Baixa Densidade Residencial,Médio,4,0.0,8741,2,61,0,1,0,0,0,0,0,1,0,0
171070.367893827,Baixa Densidade Residencial,Médio,2,216.0,10042,1,87,0,1,0,0,0,0,0,1,0,0
166285.243628001,Baixa Densidade Residencial,Médio,2,355.0,8172,1,52,0,1,0,0,0,0,0,1,0,0
182875.801346628,Baixa Densidade Residencial,Médio,3,528.0,8172,1,52,0,1,0,0,0,0,0,1,0,0
218108.536769738,Baixa Densidade Residencial,Razoável,6,0.0,10890,2,84,0,1,0,0,0,0,0,0,1,0
174378.777632042,Baixa Densidade Residencial,Médio,3,352.0,7223,1,81,0,1,0,0,0,0,0,1,0,0
164731.316372391,Baixa Densidade Residencial,Bom,2,240.0,6821,2,86,0,1,0,0,0,1,0,0,0,0
156969.695083273,Baixa Densidade Residencial,Médio,2,216.0,4000,1,77,0,1,0,0,0,0,0,1,0,0
173388.854342604,Baixa Densidade Residencial,Médio,3,228.0,6720,1,86,0,1,0,0,0,0,0,1,0,0
177559.628685119,Baixa Densidade Residencial,Médio,3,225.0,7155,1,81,0,1,0,0,0,0,0,1,0,0
194297.789279905,Baixa Densidade Residencial,Bom,4,264.0,7230,2,80,0,1,0,0,0,1,0,0,0,0
174894.588364005,Baixa Densidade Residencial,Razoável,2,400.0,13108,1,56,0,1,0,0,0,0,0,0,1,0
196544.144075798,Baixa Densidade Residencial,Excelente,4,231.0,7810,2,77,0,1,0,0,0,0,1,0,0,0
179036.158528149,Baixa Densidade Residencial,Excelente,3,528.0,6221,2,66,0,1,0,0,0,0,1,0,0,0
211423.986511149,Baixa Densidade Residencial,Médio,3,580.0,25485,1,47,0,1,0,0,0,0,0,1,0,0
208156.398935188,Baixa Densidade Residencial,Excelente,3,552.0,21579,2,39,0,1,0,0,0,0,1,0,0,0
159233.941347257,Média Densidade Residencial,Bom,2,462.0,1782,1,27,0,0,0,1,0,1,0,0,0,0
210820.115134931,Baixa Densidade Residencial,Bom,4,628.0,17871,2,12,0,1,0,0,0,1,0,0,0,0
140196.10979821,Média Densidade Residencial,Bom,1,509.0,3907,1,19,0,0,0,1,0,1,0,0,0,0
198678.469082978,Baixa Densidade Residencial,Excelente,3,625.0,20693,2,36,0,1,0,0,0,0,1,0,0,0
186818.610760803,Baixa Densidade Residencial,Bom,2,691.0,18044,2,21,0,1,0,0,0,1,0,0,0,0
175044.797633861,Média Densidade Residencial,Bom,3,720.0,7000,1,67,0,0,0,1,0,1,0,0,0,0
180031.162892704,Média Densidade Residencial,Excelente,3,0.0,7288,2,82,0,0,0,1,0,0,1,0,0,0
176889.171525162,Média Densidade Residencial,Excelente,3,,9060,2,84,0,0,0,1,0,0,1,0,0,0
159638.856165666,Média Densidade Residencial,Excelente,2,100.0,3672,1,85,0,0,0,1,0,0,1,0,0,0
154287.264375509,Média Densidade Residencial,Excelente,1,256.0,11067,1,68,0,0,0,1,0,0,1,0,0,0
191885.618181273,Comercial,Razoável,4,0.0,8250,2,112,0,0,1,0,0,0,0,0,1,0
177503.378612934,Comercial,Bom,3,720.0,6565,1,50,0,0,1,0,0,1,0,0,0,0
166548.31684976,Comercial,Excelente,2,216.0,6060,1,77,0,0,1,0,0,0,1,0,0,0
164475.14942856,Média Densidade Residencial,Bom,2,495.0,5568,2,1,0,0,0,1,0,1,0,0,0,0
167484.744857879,Baixa Densidade Residencial,Médio,2,486.0,12150,2,28,0,1,0,0,0,0,0,1,0,0
188683.160555403,Baixa Densidade Residencial,Excelente,3,650.0,10000,2,5,0,1,0,0,0,0,1,0,0,0
162243.399502668,Baixa Densidade Residencial,Excelente,1,576.0,12864,1,5,0,1,0,0,0,0,1,0,0,0
180807.213919103,Baixa Densidade Residencial,Médio,3,506.0,9928,2,16,0,1,0,0,0,0,0,1,0,0
176279.079637039,Baixa Densidade Residencial,Médio,3,360.0,8750,1,32,0,1,0,0,0,0,0,1,0,0
163438.959094218,Baixa Densidade Residencial,Médio,2,528.0,8410,1,33,0,1,0,0,0,0,0,1,0,0
161495.5393685,Baixa Densidade Residencial,Excelente,2,512.0,4054,2,20,0,1,0,0,0,0,1,0,0,0
216032.303722443,Baixa Densidade Residencial,Bom,4,461.0,19958,2,49,0,1,0,0,0,1,0,0,0,0
